show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,user_rating,views_millions,budget_usd,is_original
s467,MOVIE,Synthetic Title 467,Steven Spielberg,"Morgan Freeman, Brad Pitt",United States,45042,2023,PG-13,161 min,"International TV Shows, TV Dramas",6.4,128.09,67137000,FALSE
s468,Movie,Synthetic Title 468,Martin Scorsese,"Viola Davis, Zendaya, Brad Pitt",United Kingdom,"September 16, 2015",1994,TV-14,152 m,Comedies,9.2,129.77,86357000,TRUE
s469,tv show,Synthetic Title 469,Ava DuVernay,"Zendaya, Viola Davis, Brad Pitt",India,"August 19, 2016",2006,R,7 Seasons,Crime TV Shows,9.7,149.04,49870000,FALSE
s470,MOVIE,Synthetic Title 470,Bong Joon Ho,"Brad Pitt, Scarlett Johansson, Viola Davis",United Kingdom,"October 24, 2023",2015,R,106 min,Action & Adventure,9.5,141.97,98268000,TRUE
s471,Movie,Synthetic Title 471,,Zendaya,United States,"February 04, 2019",1999,NR,140 m,Documentaries,8.2,48.66,94977000,TRUE
s472,Movie,Synthetic Title 472,Bong Joon Ho,"Zendaya, Viola Davis",Canada,42672,2013,TV-MA,85 m,Action & Adventure,5.9,1.68,10435000,TRUE
s473,TV Show,Synthetic Title 473,Ava DuVernay,"Leonardo DiCaprio, Viola Davis",India,"November 06, 2020",1999,TV-14,2 S,Action & Adventure,8.5,53.17,51510000,FALSE
s474,Movie,Synthetic Title 474,Greta Gerwig,"Brad Pitt, Viola Davis",United Kingdom,43632,2008,NR,69 m,"International TV Shows, TV Dramas",4.1,52.93,81367000,FALSE
s475,MOVIE,Synthetic Title 475,Steven Spielberg,Zendaya,Canada,"December 13, 2020",1999,PG-13,169mins,"Horror Movies, Thrillers",3.9,69.4,59729000,TRUE
s476,MOVIE,Synthetic Title 476,Greta Gerwig,"Tom Hanks, Morgan Freeman",India,42232,1999,TV-MA,154mins,Documentaries,2.5,63.68,10351000,FALSE
s477,MOVIE,Synthetic Title 477,Greta Gerwig,"Viola Davis, Tom Hanks, Brad Pitt",France,43455,2015,R,139mins,"International TV Shows, TV Dramas",4.8,103.12,39919000,FALSE
s478,TV Show,Synthetic Title 478,Bong Joon Ho,Leonardo DiCaprio,United Kingdom,44970,1998,NR,6 Seasons,Action & Adventure,5.5,51.13,28420000,TRUE
s479,MOVIE,Synthetic Title 479,Christopher Nolan,"Brad Pitt, Morgan Freeman",India,44827,1994,NR,100mins,Documentaries,1,131.98,77323000,FALSE
s480,movie ,Synthetic Title 480,Greta Gerwig,Morgan Freeman,United States,"November 01, 2020",2021,TV-14,143mins,"Horror Movies, Thrillers",5.3,69.78,86883000,TRUE
s481,tv show,Synthetic Title 481,Steven Spielberg,Scarlett Johansson,United States,"March 10, 2017",1993,R,10 S,Documentaries,9.9,132.64,92828000,TRUE
s482,movie ,Synthetic Title 482,Ava DuVernay,"Leonardo DiCaprio, Viola Davis",United States,43226,2009,TV-MA,159 m,Action & Adventure,9.3,123.59,75376000,TRUE
s483,TV Show,Synthetic Title 483,,"Viola Davis, Leonardo DiCaprio",France,43989,2009,R,8 S,Crime TV Shows,3.7,146.06,51177000,FALSE
s484,movie ,Synthetic Title 484,,Zendaya,Japan,"October 21, 2018",2011,R,114 min,Comedies,2.3,52.26,79670000,FALSE
s485,tv show,Synthetic Title 485,Greta Gerwig,Leonardo DiCaprio,Japan,43516,2002,TV-14,7 S,Crime TV Shows,6,116.69,86599000,FALSE
s486,TV Show,Synthetic Title 486,Ava DuVernay,"Brad Pitt, Viola Davis",India,44580,2007,NR,3 S,Comedies,8.7,133.38,46100000,TRUE
s487,TV Show,Synthetic Title 487,Martin Scorsese,Morgan Freeman,India,"February 27, 2016",1990,TV-MA,2 S,Documentaries,8.4,84.86,29438000,FALSE
s488,MOVIE,Synthetic Title 488,Bong Joon Ho,"Leonardo DiCaprio, Morgan Freeman, Scarlett Johansson",South Korea,43715,1990,TV-PG,92mins,"Horror Movies, Thrillers",3.5,30.87,61684000,TRUE
s489,TV Show,Synthetic Title 489,Ava DuVernay,Brad Pitt,United Kingdom,44279,2022,PG-13,5 Seasons,Crime TV Shows,3.7,47.73,17176000,FALSE
s490,Movie,Synthetic Title 490,Martin Scorsese,"Scarlett Johansson, Morgan Freeman, Viola Davis",South Korea,43030,1999,NR,68mins,Crime TV Shows,1,56.65,60230000,FALSE
s491,Movie,Synthetic Title 491,Christopher Nolan,Viola Davis,"United States, Canada",42765,2007,TV-MA,163mins,Comedies,7.2,51.15,6592000,FALSE
s492,movie ,Synthetic Title 492,Ava DuVernay,Morgan Freeman,Japan,43538,2022,TV-PG,93mins,Crime TV Shows,1.7,88.1,20511000,TRUE
s493,movie ,Synthetic Title 493,Martin Scorsese,"Tom Hanks, Viola Davis, Brad Pitt",Japan,"October 10, 2015",1998,PG-13,176 min,"International TV Shows, TV Dramas",5.5,102.46,34393000,FALSE
s494,Movie,Synthetic Title 494,Martin Scorsese,Brad Pitt,South Korea,"June 12, 2020",2014,PG-13,118 m,Comedies,7.9,39.85,88253000,FALSE
s495,Movie,Synthetic Title 495,Bong Joon Ho,"Leonardo DiCaprio, Viola Davis, Zendaya",United Kingdom,42953,2002,NR,146 m,Crime TV Shows,3.4,128.11,85792000,FALSE
s496,movie ,Synthetic Title 496,Martin Scorsese,Tom Hanks,France,"February 20, 2020",2009,TV-14,141 m,Crime TV Shows,2.7,138.54,32622000,TRUE
s497,TV Show,Synthetic Title 497,Martin Scorsese,"Viola Davis, Leonardo DiCaprio, Tom Hanks",Canada,"May 25, 2015",1991,PG-13,7 Seasons,"Horror Movies, Thrillers",9.5,48.4,82539000,FALSE
s498,MOVIE,Synthetic Title 498,Christopher Nolan,"Brad Pitt, Viola Davis, Zendaya",France,"November 09, 2021",1999,TV-PG,96 min,Crime TV Shows,2.2,117,10236000,FALSE
s499,MOVIE,Synthetic Title 499,Greta Gerwig,,"United States, Canada",45079,2011,TV-14,164mins,"International TV Shows, TV Dramas",3,92.88,23575000,FALSE
s500,MOVIE,Synthetic Title 500,Christopher Nolan,"Morgan Freeman, Zendaya",Japan,44425,1991,TV-14,112 m,Crime TV Shows,1.6,112.77,6632000,TRUE
s501,movie ,Synthetic Title 501,Ava DuVernay,"Tom Hanks, Morgan Freeman",United Kingdom,44611,1990,TV-MA,77mins,"Horror Movies, Thrillers",8.3,136,42408000,FALSE
s502,movie ,Synthetic Title 502,Ava DuVernay,"Leonardo DiCaprio, Scarlett Johansson",Canada,43053,2013,TV-PG,126 m,Action & Adventure,3.9,49.91,25260000,FALSE
s503,movie ,Synthetic Title 503,Bong Joon Ho,Zendaya,France,"October 05, 2020",2012,TV-14,125 min,Documentaries,7.7,134.34,75636000,FALSE
s504,MOVIE,Synthetic Title 504,Greta Gerwig,Leonardo DiCaprio,Japan,43294,1991,TV-14,179mins,Comedies,6.3,121.71,93716000,TRUE
s505,movie ,Synthetic Title 505,Greta Gerwig,,India,44296,1997,TV-14,94 m,Action & Adventure,7.9,117.73,13255000,FALSE
s506,MOVIE,Synthetic Title 506,Martin Scorsese,"Zendaya, Brad Pitt",France,45269,2007,TV-14,125 min,"International TV Shows, TV Dramas",5.2,20.47,100208000,FALSE
s507,MOVIE,Synthetic Title 507,Steven Spielberg,Zendaya,"United States, Canada",44967,2022,TV-MA,74mins,"Horror Movies, Thrillers",4.7,133.23,14198000,TRUE
s508,tv show,Synthetic Title 508,,"Tom Hanks, Scarlett Johansson",United Kingdom,44073,2001,TV-MA,1 S,Crime TV Shows,4.2,32.17,60568000,FALSE
s509,movie ,Synthetic Title 509,Greta Gerwig,"Brad Pitt, Morgan Freeman, Viola Davis",India,44358,2010,PG-13,180 m,Comedies,1.8,142.2,74434000,TRUE
s510,MOVIE,Synthetic Title 510,Greta Gerwig,"Morgan Freeman, Tom Hanks, Brad Pitt",South Korea,"March 19, 2022",2003,TV-MA,128mins,Comedies,3.2,92.97,92373000,FALSE
s511,tv show,Synthetic Title 511,Steven Spielberg,Tom Hanks,France,44232,2000,PG-13,8 Seasons,"International TV Shows, TV Dramas",4.3,36.54,29684000,TRUE
s512,Movie,Synthetic Title 512,Martin Scorsese,Scarlett Johansson,United States,"December 21, 2023",2020,NR,164mins,Documentaries,4.3,75.72,87758000,FALSE
s513,TV Show,Synthetic Title 513,Steven Spielberg,"Leonardo DiCaprio, Morgan Freeman, Brad Pitt",India,"January 09, 2021",2003,NR,3 S,"International TV Shows, TV Dramas",8.1,9.37,10485000,FALSE
s514,Movie,Synthetic Title 514,Christopher Nolan,Scarlett Johansson,"United States, Canada","April 15, 2021",1998,NR,135mins,"International TV Shows, TV Dramas",9,84.63,82933000,TRUE
s515,tv show,Synthetic Title 515,Bong Joon Ho,Tom Hanks,Canada,43249,2002,TV-PG,6 S,Crime TV Shows,8.4,101.6,94650000,TRUE
s516,TV Show,Synthetic Title 516,Ava DuVernay,Leonardo DiCaprio,Japan,42120,2010,PG-13,5 S,"Horror Movies, Thrillers",2.7,125.24,52600000,FALSE
s517,Movie,Synthetic Title 517,,Viola Davis,Japan,42353,2006,NR,96 m,Comedies,6.1,94.98,47879000,FALSE
s518,TV Show,Synthetic Title 518,Bong Joon Ho,"Scarlett Johansson, Brad Pitt",France,"May 23, 2016",2020,R,9 Seasons,"International TV Shows, TV Dramas",5.5,142.51,20348000,FALSE
s519,MOVIE,Synthetic Title 519,Ava DuVernay,"Brad Pitt, Morgan Freeman, Viola Davis",France,"June 20, 2017",2022,TV-PG,172 m,Comedies,5.5,143.7,33597000,TRUE
s520,Movie,Synthetic Title 520,Martin Scorsese,"Tom Hanks, Zendaya, Scarlett Johansson",Canada,43660,2009,TV-MA,174mins,"International TV Shows, TV Dramas",9.8,97.94,74876000,FALSE
s521,tv show,Synthetic Title 521,Martin Scorsese,Zendaya,France,44217,2008,NR,8 S,"International TV Shows, TV Dramas",3.5,146.74,84770000,TRUE
s522,TV Show,Synthetic Title 522,,"Scarlett Johansson, Brad Pitt",India,43574,2016,TV-PG,8 Seasons,Documentaries,8,118.19,69305000,TRUE
s523,MOVIE,Synthetic Title 523,Christopher Nolan,Viola Davis,South Korea,43172,2001,TV-MA,109 min,Crime TV Shows,9.9,1.11,29874000,FALSE
s524,movie ,Synthetic Title 524,Martin Scorsese,"Tom Hanks, Leonardo DiCaprio, Viola Davis",United States,44828,1995,NR,138 m,Comedies,5.5,107.96,60479000,FALSE
s525,Movie,Synthetic Title 525,Ava DuVernay,"Zendaya, Brad Pitt, Tom Hanks",France,"June 09, 2021",1996,R,117 min,Comedies,7.8,19.32,44791000,TRUE
s526,MOVIE,Synthetic Title 526,Bong Joon Ho,"Leonardo DiCaprio, Zendaya, Tom Hanks",United States,44121,1996,TV-14,119 min,Comedies,5,43.17,13513000,FALSE
s527,MOVIE,Synthetic Title 527,,,"United States, Canada",44997,2002,TV-MA,160 min,"Horror Movies, Thrillers",8.3,55.51,62715000,FALSE
s528,movie ,Synthetic Title 528,Christopher Nolan,"Tom Hanks, Morgan Freeman, Leonardo DiCaprio",India,"February 24, 2019",1999,R,85mins,Action & Adventure,2,118.46,100389000,FALSE
s529,movie ,Synthetic Title 529,,"Viola Davis, Scarlett Johansson",Canada,"December 29, 2018",2017,TV-14,97 m,Documentaries,2.9,15.05,35794000,TRUE
s530,TV Show,Synthetic Title 530,Martin Scorsese,Viola Davis,Canada,"February 12, 2022",2008,TV-14,6 Seasons,Comedies,5,82.98,8514000,FALSE
s531,movie ,Synthetic Title 531,Bong Joon Ho,"Zendaya, Tom Hanks, Viola Davis",South Korea,42706,2011,NR,122 min,"Horror Movies, Thrillers",3.5,52.11,50775000,TRUE
s532,MOVIE,Synthetic Title 532,Christopher Nolan,Zendaya,South Korea,43702,1994,TV-PG,60mins,Action & Adventure,4.5,108.33,36409000,TRUE
s533,Movie,Synthetic Title 533,Steven Spielberg,"Brad Pitt, Leonardo DiCaprio","United States, Canada","July 17, 2017",2017,TV-MA,66 m,Crime TV Shows,5.8,40.58,25875000,TRUE
s534,movie ,Synthetic Title 534,,"Morgan Freeman, Brad Pitt, Viola Davis",India,42659,2020,NR,165 m,Comedies,3.6,80.62,70608000,FALSE
s535,MOVIE,Synthetic Title 535,Greta Gerwig,"Brad Pitt, Morgan Freeman, Viola Davis",Canada,45126,2017,R,141 m,Action & Adventure,4.7,128.39,84761000,TRUE
s536,movie ,Synthetic Title 536,Ava DuVernay,"Morgan Freeman, Brad Pitt, Scarlett Johansson",United States,"December 26, 2018",1996,TV-MA,162mins,Comedies,2.1,83.57,48580000,TRUE
s537,TV Show,Synthetic Title 537,Greta Gerwig,"Tom Hanks, Zendaya, Brad Pitt",France,43778,1994,TV-14,5 Seasons,Comedies,2,129.33,78333000,TRUE
s538,Movie,Synthetic Title 538,Greta Gerwig,"Zendaya, Viola Davis",United Kingdom,44320,2014,PG-13,118 m,Comedies,2.2,39.76,28884000,TRUE
s539,MOVIE,Synthetic Title 539,Bong Joon Ho,"Zendaya, Tom Hanks, Leonardo DiCaprio",Canada,"February 02, 2019",1994,NR,91 m,Documentaries,6.4,67.76,62675000,TRUE
s540,TV Show,Synthetic Title 540,Greta Gerwig,"Tom Hanks, Leonardo DiCaprio, Zendaya",Canada,44654,2010,R,6 S,"Horror Movies, Thrillers",9.8,145.44,2596000,FALSE
s541,Movie,Synthetic Title 541,Christopher Nolan,"Brad Pitt, Viola Davis",Japan,42782,2009,R,71 m,Documentaries,3.3,128.13,47570000,TRUE
s542,movie ,Synthetic Title 542,Bong Joon Ho,"Zendaya, Tom Hanks",United States,"June 16, 2022",2014,TV-14,168 min,"International TV Shows, TV Dramas",6.6,40.34,10573000,FALSE
s543,movie ,Synthetic Title 543,Christopher Nolan,Zendaya,Canada,"June 01, 2022",2014,NR,75 min,Comedies,5.8,106.04,32813000,TRUE
s544,MOVIE,Synthetic Title 544,,"Morgan Freeman, Viola Davis",United States,44582,1995,TV-PG,85mins,Action & Adventure,3.3,98.94,13812000,TRUE
s545,movie ,Synthetic Title 545,Ava DuVernay,"Leonardo DiCaprio, Zendaya, Scarlett Johansson",United Kingdom,43022,1996,R,122 min,Action & Adventure,2.5,19.15,3121000,FALSE
s546,tv show,Synthetic Title 546,Bong Joon Ho,Viola Davis,United States,44604,2015,R,4 S,Comedies,6.6,25.89,26723000,TRUE
s547,Movie,Synthetic Title 547,Martin Scorsese,"Morgan Freeman, Brad Pitt, Leonardo DiCaprio",Japan,44562,1994,TV-14,155 m,Crime TV Shows,7.7,64.04,65326000,FALSE
s548,tv show,Synthetic Title 548,Martin Scorsese,Zendaya,"United States, Canada",43617,2004,R,8 Seasons,Crime TV Shows,1.4,42.91,60624000,FALSE
s549,movie ,Synthetic Title 549,Christopher Nolan,"Viola Davis, Leonardo DiCaprio, Morgan Freeman",Japan,"January 27, 2023",2012,TV-14,156mins,Comedies,9.6,125.06,82344000,FALSE
s550,MOVIE,Synthetic Title 550,Ava DuVernay,"Zendaya, Tom Hanks, Leonardo DiCaprio",Canada,44369,2004,TV-PG,120 m,Comedies,7.8,41.05,46665000,FALSE
s551,movie ,Synthetic Title 551,Greta Gerwig,"Scarlett Johansson, Tom Hanks",India,44730,2021,PG-13,163 min,Comedies,2.1,36.35,44424000,TRUE
s552,Movie,Synthetic Title 552,Steven Spielberg,"Viola Davis, Zendaya, Brad Pitt",South Korea,44012,2012,TV-14,99mins,Documentaries,9.9,74.67,43403000,FALSE
s553,Movie,Synthetic Title 553,Ava DuVernay,"Brad Pitt, Leonardo DiCaprio, Viola Davis",United States,44293,1998,NR,156 m,Comedies,4.9,29.17,65489000,TRUE
s554,tv show,Synthetic Title 554,Steven Spielberg,Brad Pitt,France,"August 25, 2015",2000,TV-PG,8 Seasons,"Horror Movies, Thrillers",3.9,86.58,37909000,TRUE
s555,Movie,Synthetic Title 555,Bong Joon Ho,"Viola Davis, Tom Hanks",France,42905,2011,NR,95 min,Crime TV Shows,2.6,124.18,2531000,FALSE
s556,MOVIE,Synthetic Title 556,Bong Joon Ho,"Scarlett Johansson, Morgan Freeman",Japan,"July 20, 2016",2006,TV-PG,79 min,Documentaries,8.7,42.27,89255000,FALSE
s557,movie ,Synthetic Title 557,Martin Scorsese,Brad Pitt,South Korea,42350,2010,TV-14,179mins,Documentaries,7.8,92.13,94306000,TRUE
s558,movie ,Synthetic Title 558,Greta Gerwig,"Zendaya, Viola Davis",France,44886,1998,NR,114 min,Comedies,8.7,109.58,55178000,FALSE
s559,tv show,Synthetic Title 559,Bong Joon Ho,"Morgan Freeman, Leonardo DiCaprio","United States, Canada",43153,2011,PG-13,4 S,Documentaries,3.1,31,78107000,TRUE
s560,TV Show,Synthetic Title 560,Martin Scorsese,"Morgan Freeman, Viola Davis, Tom Hanks",India,44041,1991,TV-PG,1 Season,"International TV Shows, TV Dramas",5,112.77,77732000,FALSE
s561,Movie,Synthetic Title 561,Christopher Nolan,"Zendaya, Scarlett Johansson, Viola Davis",United States,"March 20, 2019",2010,NR,146 m,Comedies,9,58.52,83358000,FALSE
s562,TV Show,Synthetic Title 562,Ava DuVernay,"Morgan Freeman, Scarlett Johansson",Canada,44860,2003,PG-13,4 S,Crime TV Shows,3.4,78.48,46174000,FALSE
s563,MOVIE,Synthetic Title 563,,"Brad Pitt, Tom Hanks","United States, Canada",44948,2006,TV-PG,128 min,Documentaries,9.3,64.5,45626000,TRUE
s564,TV Show,Synthetic Title 564,,"Leonardo DiCaprio, Viola Davis",United States,"April 08, 2017",2023,PG-13,3 Seasons,Comedies,8.1,149.81,77911000,TRUE
s565,MOVIE,Synthetic Title 565,Ava DuVernay,,Japan,43746,2019,R,166 min,Comedies,2.9,0.13,19502000,FALSE
s566,MOVIE,Synthetic Title 566,Martin Scorsese,"Morgan Freeman, Tom Hanks","United States, Canada","June 15, 2018",2006,NR,146mins,Action & Adventure,8.2,10.18,63172000,FALSE
s567,MOVIE,Synthetic Title 567,Ava DuVernay,Viola Davis,South Korea,"September 25, 2017",1993,NR,69 min,Action & Adventure,2.3,108.55,52616000,FALSE
s568,TV Show,Synthetic Title 568,Greta Gerwig,Brad Pitt,Canada,43061,2002,TV-MA,9 S,"Horror Movies, Thrillers",2.1,105.78,93527000,FALSE
s569,tv show,Synthetic Title 569,Martin Scorsese,,India,"April 22, 2018",2015,TV-MA,4 S,Action & Adventure,9.7,43.03,52427000,TRUE
s570,MOVIE,Synthetic Title 570,Martin Scorsese,"Tom Hanks, Brad Pitt, Scarlett Johansson",United States,44397,2011,TV-MA,117 min,Crime TV Shows,8.8,54.93,12649000,TRUE
s571,Movie,Synthetic Title 571,Steven Spielberg,"Zendaya, Leonardo DiCaprio, Viola Davis",France,44452,2022,TV-14,161 m,"International TV Shows, TV Dramas",2.5,66.52,2224000,TRUE
s572,tv show,Synthetic Title 572,Bong Joon Ho,"Scarlett Johansson, Viola Davis, Leonardo DiCaprio",Canada,43624,2019,TV-MA,1 S,Documentaries,8.3,86.37,87463000,FALSE
s573,tv show,Synthetic Title 573,Bong Joon Ho,"Leonardo DiCaprio, Viola Davis, Brad Pitt",United Kingdom,"September 04, 2022",2000,TV-MA,8 S,"International TV Shows, TV Dramas",6.1,18.95,71983000,FALSE
s574,Movie,Synthetic Title 574,,"Tom Hanks, Scarlett Johansson",United Kingdom,45150,2006,TV-MA,93 m,Comedies,1.7,18.57,31935000,TRUE
s575,movie ,Synthetic Title 575,Ava DuVernay,"Morgan Freeman, Viola Davis",India,"November 25, 2022",1996,R,137mins,Crime TV Shows,9.6,99.31,26790000,TRUE
s576,TV Show,Synthetic Title 576,Bong Joon Ho,"Zendaya, Tom Hanks",India,44884,1994,PG-13,4 S,"Horror Movies, Thrillers",1.4,129.48,99740000,FALSE
s577,TV Show,Synthetic Title 577,Greta Gerwig,,India,42374,1994,TV-14,6 S,"Horror Movies, Thrillers",8.7,61.81,58498000,TRUE
s578,Movie,Synthetic Title 578,Christopher Nolan,"Tom Hanks, Brad Pitt, Leonardo DiCaprio",United States,43051,2015,PG-13,94 m,"Horror Movies, Thrillers",1.9,54.24,7645000,TRUE
s579,MOVIE,Synthetic Title 579,Greta Gerwig,"Tom Hanks, Brad Pitt",France,45109,2000,TV-14,161 min,Comedies,9.3,144.03,66687000,FALSE
s580,TV Show,Synthetic Title 580,Christopher Nolan,Brad Pitt,United Kingdom,43358,2007,TV-MA,2 S,Crime TV Shows,1.3,25.81,24530000,FALSE
s581,TV Show,Synthetic Title 581,,"Viola Davis, Tom Hanks, Scarlett Johansson","United States, Canada","May 09, 2023",2001,TV-14,8 S,Action & Adventure,9.8,66.49,35594000,FALSE
s582,movie ,Synthetic Title 582,Martin Scorsese,"Leonardo DiCaprio, Viola Davis",United States,"June 26, 2022",1993,TV-14,149mins,Comedies,6.6,4.22,54827000,TRUE
s583,movie ,Synthetic Title 583,Greta Gerwig,"Brad Pitt, Tom Hanks, Morgan Freeman","United States, Canada",43794,2007,TV-14,172 m,"International TV Shows, TV Dramas",6.3,17.84,62347000,TRUE
s584,tv show,Synthetic Title 584,Ava DuVernay,"Viola Davis, Brad Pitt, Leonardo DiCaprio",South Korea,"September 29, 2022",2018,TV-MA,3 Seasons,Action & Adventure,4.1,132.91,1164000,FALSE
s585,TV Show,Synthetic Title 585,Ava DuVernay,"Morgan Freeman, Brad Pitt",India,"January 31, 2021",2023,TV-14,5 S,Documentaries,4.3,145.11,35644000,TRUE
s586,movie ,Synthetic Title 586,Greta Gerwig,Viola Davis,Japan,43598,1990,R,92 min,"Horror Movies, Thrillers",8.3,147.26,90341000,TRUE
s587,tv show,Synthetic Title 587,Ava DuVernay,Morgan Freeman,Canada,44860,2015,PG-13,9 S,"Horror Movies, Thrillers",7.7,26.16,96713000,TRUE
s588,movie ,Synthetic Title 588,,,South Korea,42640,1991,R,141mins,Comedies,2.1,120.39,91341000,FALSE
s589,movie ,Synthetic Title 589,,,"United States, Canada",42013,2004,TV-MA,136mins,Documentaries,9.1,132.13,93299000,TRUE
s590,movie ,Synthetic Title 590,Bong Joon Ho,Zendaya,"United States, Canada",43671,2004,TV-14,79 min,Crime TV Shows,9.9,125.98,8285000,FALSE
s591,movie ,Synthetic Title 591,Bong Joon Ho,Leonardo DiCaprio,United Kingdom,42148,1999,TV-14,73mins,Comedies,4.3,44.53,99903000,TRUE
s592,tv show,Synthetic Title 592,Christopher Nolan,Scarlett Johansson,"United States, Canada",43240,2015,R,2 S,"Horror Movies, Thrillers",3.4,123.97,40241000,TRUE
s593,Movie,Synthetic Title 593,Bong Joon Ho,Zendaya,Canada,"September 17, 2019",1994,PG-13,124 min,Comedies,1.6,23.73,35438000,FALSE
s594,TV Show,Synthetic Title 594,Martin Scorsese,"Zendaya, Leonardo DiCaprio",United Kingdom,"June 16, 2020",1993,PG-13,5 Seasons,"Horror Movies, Thrillers",1.4,99.08,81192000,TRUE
s595,TV Show,Synthetic Title 595,Christopher Nolan,"Tom Hanks, Brad Pitt, Zendaya",United Kingdom,"April 28, 2022",2022,TV-MA,1 Season,Crime TV Shows,5.9,134.4,66422000,FALSE
s596,movie ,Synthetic Title 596,Martin Scorsese,"Brad Pitt, Zendaya, Viola Davis",United States,45026,1998,TV-14,70mins,"International TV Shows, TV Dramas",9.2,22.94,92110000,FALSE
s597,tv show,Synthetic Title 597,Steven Spielberg,,India,"May 24, 2018",1991,TV-MA,6 S,Documentaries,4.1,30,57480000,FALSE
s598,TV Show,Synthetic Title 598,Martin Scorsese,"Brad Pitt, Leonardo DiCaprio",Canada,43100,1999,PG-13,6 S,Action & Adventure,8.2,81.82,7644000,FALSE
s599,TV Show,Synthetic Title 599,Steven Spielberg,"Leonardo DiCaprio, Viola Davis",United States,"April 16, 2021",1990,PG-13,8 Seasons,Crime TV Shows,4.4,45.36,97893000,FALSE
s600,MOVIE,Synthetic Title 600,Steven Spielberg,Leonardo DiCaprio,"United States, Canada",44742,1995,NR,115mins,Crime TV Shows,9.5,85.46,54722000,FALSE
s601,Movie,Synthetic Title 601,Bong Joon Ho,Zendaya,"United States, Canada",43952,2014,TV-MA,125 m,Crime TV Shows,6.1,123.13,79886000,FALSE
s602,tv show,Synthetic Title 602,Steven Spielberg,"Brad Pitt, Tom Hanks, Scarlett Johansson",South Korea,42303,2019,TV-PG,5 S,"International TV Shows, TV Dramas",5.5,13.7,86906000,FALSE
s603,movie ,Synthetic Title 603,Greta Gerwig,Tom Hanks,United Kingdom,43401,1990,R,103 m,Crime TV Shows,5.1,25.36,24321000,FALSE
s604,tv show,Synthetic Title 604,Ava DuVernay,Tom Hanks,Canada,42202,2009,TV-PG,10 S,"Horror Movies, Thrillers",3.2,41.9,13872000,TRUE
s605,movie ,Synthetic Title 605,Steven Spielberg,,United Kingdom,"July 16, 2017",1992,NR,95 min,"Horror Movies, Thrillers",4.2,61.59,93456000,TRUE
s606,MOVIE,Synthetic Title 606,Ava DuVernay,"Brad Pitt, Leonardo DiCaprio",United Kingdom,42504,2004,PG-13,135 min,Documentaries,7.1,99.41,33997000,TRUE
s607,TV Show,Synthetic Title 607,Ava DuVernay,"Zendaya, Tom Hanks, Morgan Freeman",United Kingdom,42833,2003,PG-13,8 S,Crime TV Shows,1.4,52.18,65450000,FALSE
s608,MOVIE,Synthetic Title 608,Ava DuVernay,"Brad Pitt, Morgan Freeman, Leonardo DiCaprio",Canada,44260,2018,R,161 min,Action & Adventure,9.1,93.99,19501000,TRUE
s609,TV Show,Synthetic Title 609,,"Viola Davis, Tom Hanks",United States,"January 18, 2023",2022,NR,5 S,Crime TV Shows,999,105.34,73458000,FALSE
s610,Movie,Synthetic Title 610,Ava DuVernay,"Zendaya, Leonardo DiCaprio, Morgan Freeman",Canada,42731,2000,NR,99 m,Crime TV Shows,1.6,80.27,66399000,FALSE
s611,MOVIE,Synthetic Title 611,Greta Gerwig,"Zendaya, Scarlett Johansson, Morgan Freeman",India,42342,1993,TV-PG,101mins,Action & Adventure,9.9,69.08,22215000,TRUE
s612,tv show,Synthetic Title 612,Ava DuVernay,"Viola Davis, Zendaya, Morgan Freeman",United Kingdom,43352,2012,R,6 Seasons,"International TV Shows, TV Dramas",6.1,16.63,11307000,TRUE
s613,Movie,Synthetic Title 613,Ava DuVernay,Morgan Freeman,United States,43474,2002,NR,92mins,"International TV Shows, TV Dramas",5.9,29.05,93567000,FALSE
s614,Movie,Synthetic Title 614,Christopher Nolan,"Zendaya, Tom Hanks",United States,42062,2023,NR,169mins,Action & Adventure,3.7,113.16,39304000,FALSE
s615,tv show,Synthetic Title 615,Ava DuVernay,"Leonardo DiCaprio, Scarlett Johansson, Morgan Freeman",United Kingdom,"November 19, 2016",2007,NR,1 S,Comedies,3.7,104.76,55219000,TRUE
s616,tv show,Synthetic Title 616,Greta Gerwig,"Leonardo DiCaprio, Scarlett Johansson, Viola Davis",Canada,45208,2023,TV-PG,2 S,Comedies,1.6,143.44,37553000,FALSE
s617,TV Show,Synthetic Title 617,Bong Joon Ho,,Canada,"September 08, 2023",2019,TV-MA,8 S,"Horror Movies, Thrillers",3.7,120.64,80853000,FALSE
s618,Movie,Synthetic Title 618,,"Viola Davis, Tom Hanks, Scarlett Johansson","United States, Canada",42043,2015,PG-13,143 min,"Horror Movies, Thrillers",6,24.45,80806000,FALSE
s619,movie ,Synthetic Title 619,Steven Spielberg,"Leonardo DiCaprio, Brad Pitt",France,"December 23, 2021",2013,TV-MA,174 min,"Horror Movies, Thrillers",9.8,133,84314000,TRUE
s620,tv show,Synthetic Title 620,Bong Joon Ho,"Leonardo DiCaprio, Brad Pitt, Scarlett Johansson","United States, Canada","May 21, 2018",2005,TV-PG,7 Seasons,Action & Adventure,6.1,7.47,96426000,TRUE
s621,TV Show,Synthetic Title 621,,"Scarlett Johansson, Zendaya, Leonardo DiCaprio",India,43357,2023,NR,9 Seasons,Crime TV Shows,1.8,112.57,59907000,TRUE
